id,name,artists,album,year,popularity,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_m,file name
2EYpvTvml0Yrrdjq3xZLNy,If,Pangaea,Changing Channels,2023,39,0.629,0.962,10,0.0417,1.7e-05,0.0269,0.0333,0.674,131.965,5.1494,If Pangaea
7dEvUHcPU9jCXeYkKnHGKi,Morning,Azymuth,Azymuth (Deluxe Edition),2007,52,0.439,0.669,9,0.0406,0.594,0.882,0.124,0.876,92.059,3.8004,Morning Azymuth
0NY2rZyAgyJimP8BCnw9eM,All Bad Score Emulations,draag me,I Am Gambling With My Life,2020,44,0.663,0.468,8,0.0402,0.334,0.433,0.167,0.345,129.981,2.35,All Bad Score Emulations draag me
2Q7PDjPz7h559wBF97lO07,High And Low,Empire of the Sun,Two Vines,2016,61,0.512,0.768,1,0.045,0.0213,3.2e-06,0.0918,0.322,126.907,3.7473,High And Low Empire of the Sun 
05HElY3EVth4SMuOJOGusl,On the Floor,Perfume Genius,Set My Heart On Fire Immediately,2020,48,0.412,0.727,9,0.0369,0.318,0.00171,0.257,0.583,117.551,5.06,On The Floor Perfume Genius
6vc2Jq2vaGu8z326kSrw92,Your Love Is My Drug,Kesha,Animal (Expanded Edition),2010,73,0.826,0.612,1,0.0982,0.00681,0.0,0.0889,0.756,120.057,3.1189,Your Love Is My Drug Kesha
5o4IyOYeFXEQ8NZuKuPHOQ,A Ghost At Noon,Sam Prekop,Sons Of,2022,30,0.609,0.702,0,0.0368,0.452,0.91,0.0784,0.0492,115.798,7.8631,"A Ghost At Noon Sam Prekop, John McEntire"
3Z9qdV9SOWHuTxNbyOwXIa,Burning In My Arms - Edit,BURNS,Burning In My Arms (Edit),2022,50,0.72,0.96,0,0.0349,0.0414,0.14,0.11,0.666,124.988,3.52,Burning In My Arms - Edit BURNS
1I36mRlYXhAkUVygbtPZGd,Sparkle Tape Break Up - Mndsgn Remix,Hiatus Kaiyote,Mood Variant (The Remixes),2022,34,0.63,0.625,9,0.124,0.054,0.00353,0.234,0.687,75.995,3.9323,"Sparkle Tape Break Up - Mndsgn Remix Hiatus Kaiyote, Mndsgn"
5dry5tz8yLcLuOJ3l6ZEQd,Used to Know Me,Charli XCX,CRASH,2022,61,0.711,0.931,1,0.0323,0.0914,4.41e-05,0.0892,0.775,118.009,2.4307,Used to Know Me Charli XCX
6aYsKS9XcItrOUWNMLn3Ba,Waitress,Hop Along,Painted Shut,2015,33,0.466,0.834,11,0.0534,0.0133,0.000135,0.0941,0.508,120.666,3.5592,Waitress Hop Along
2StEq5J2bCq5JiwCKbansz,Sister,TSHA,Sister,2020,50,0.63,0.783,4,0.0313,0.0079,0.779,0.157,0.399,119.981,4.4805,Sister TSHA
1stGrjWtmKjPbtdJU284Sc,Beginning of the Heartbreak / Don't Don't,Peter Gordon & Love of Life Orchestra,Peter Gordon Love of Life Orchestra,2010,29,0.475,0.641,9,0.0317,0.00271,0.342,0.101,0.238,102.703,8.8493,Beginning of the Heartbreak  Don't Don't Peter Gordon & Love of Life Orchestra
0jDly7CyGCcPWGw5LNr7KL,Prom,courtship.,Prom,2021,24,0.665,0.725,10,0.0329,0.0651,0.000214,0.13,0.445,119.947,4.1513,Prom courtship.
2oENJa1T33GJ0w8dC167G4,Fire Burning,Sean Kingston,Tomorrow,2009,74,0.839,0.804,1,0.0329,0.0192,0.0,0.331,0.888,122.973,3.9998,Fire Burning Sean Kingston
3rLIv187BhjyweFe89SgLn,Somebody To Love,Justin Bieber,My World 2.0,2010,73,0.714,0.833,5,0.0259,0.00249,0.0,0.298,0.663,129.964,3.682,Somebody To Love Justin Bieber
1zLEXRNVucrDxxI1qmGO9Z,Sunroof,courtship.,Denial in Paradise,2018,49,0.6,0.949,5,0.0526,0.0039,0.172,0.121,0.67,130.011,3.2033,Sunroof courtship.
13LVADAG1jdD42fe5wihFc,Grind,Les Sins,Grind / Prelims,2013,43,0.731,0.674,10,0.0447,0.0501,0.869,0.176,0.765,120.015,5.3003,Grind Les Sins
6MZ7wWLT1jd2oF21p3TPKl,Driving Mad,Carbon,Driving Mad,2021,43,0.8,0.836,2,0.0562,0.00051,0.846,0.0763,0.08,127.015,6.0001,"Driving Mad Carbone, Lampe"
5Wj1rJnCLpMHdLaxsFtJLs,Bennie And The Jets - Remastered 2014,Elton John,Goodbye Yellow Brick Road (Remastered),1973,76,0.665,0.673,0,0.0493,0.259,7.62e-06,0.497,0.779,132.642,5.3758,Bennie And The Jets - Remastered 2014 Elton John
5ubvP9oKmxLUVq506fgLhk,Stayin Alive,Bee Gees,How Can You Mend A Broken Heart,2020,76,0.702,0.773,10,0.0343,0.0288,0.00871,0.147,0.953,103.564,4.7562,Stayin Alive Bee Gees
5aOpzm8W8zysk4asB9hxJw,Say It (feat. Tove Lo),Flume,Skin,2016,63,0.598,0.532,3,0.0295,0.0668,3.22e-06,0.0617,0.261,74.963,4.3754,Say It - Flume ft Tove Lo
1aZB6xEHWZTqk5KVRX0puk,Sail Away,courtship.,Sail Away,2017,25,0.402,0.835,5,0.163,0.00831,0.0172,0.387,0.266,104.329,3.1875,Sail Away courtship.
4Gn1QTNQReiekDQe4G9Nwn,GOOD TIMES - Braxe + Falcon Remix,Jungle,GOOD TIMES (Braxe + Falcon Remix),2022,49,0.737,0.589,2,0.0366,0.00262,0.82,0.07,0.48,122.985,4.7462,GOOD TIMES Jungle
2eF8pWbiivYsYRpbntYsnc,"Signed, Sealed, Delivered (I'm Yours)",Stevie Wonder,"Signed, Sealed And Delivered",1970,80,0.675,0.597,5,0.0337,0.0534,0.0,0.0986,0.828,108.875,2.686,"Signed, Sealed, Delivered (I'm Yours) Stevie Wonder"
3rwrt4Ks6N6EWIfjfIfLAP,Love Is the Message (feat. The Three Degrees) - Love Groove Bonus,MFSB,Deep Grooves,1999,41,0.795,0.821,10,0.118,0.0443,0.742,0.16,0.782,116.355,5.2318,Love Is the Message (feat. The Three Degrees) - Love Groove Bonus MFSB
7JRN5xOUIrnI4crUMOt6X4,Drone Logic,Daniel Avery,Drone Logic,2013,43,0.648,0.712,9,0.0333,0.131,0.843,0.287,0.104,114.027,7.1575,Drone Logic Daniel Avery
0cGG2EouYCEEC3xfa0tDFV,Tainted Love,Soft Cell,Non-Stop Erotic Cabaret,1981,84,0.5,0.501,0,0.0376,0.462,0.0,0.26,0.623,144.438,2.5633,Tainted Love Soft Cell
43kRR7EBnfjSauQZEDtZV8,Be Apart,Porches,Pool,2016,33,0.605,0.529,6,0.0298,0.0804,0.00219,0.105,0.202,110.016,3.0976,Be Apart Porches
7qdthSAP02SdvLGisBEVtI,Cherry,Daphni,Cherry,2022,35,0.672,0.976,8,0.0368,0.0132,0.118,0.0398,0.759,134.006,5.932,Cherry Daphni
1RVsWMx4Te72rPSUhhKCr8,U Want It,TIBASKO,U Want It,2023,38,0.696,0.885,0,0.0322,0.0493,0.78,0.491,0.728,140.006,3.2667,U Want It TIBASKO
02VBYrHfVwfEWXk5DXyf0T,Leave The Door Open,Bruno Mars,An Evening With Silk Sonic,2021,83,0.586,0.616,5,0.0324,0.182,0.0,0.0927,0.719,148.088,4.0349,"Leave The Door Open Bruno Mars, Anderson .Paak"
1De7ddr6NfqajOQLu5uwKG,Into Nirvana,Maverick Sabre,When I Wake Up,2019,51,0.575,0.319,3,0.0258,0.23,0.0239,0.0903,0.274,83.007,4.041,Into Nirvana Maverick Sabre
5NsruZ9uIydV0A196WZjkV,Hyperreal,Flume,Hyperreal,2017,53,0.675,0.843,11,0.3,0.0358,0.064,0.152,0.536,110.034,4.2344,Hyperreal - Flume ft KUCKA
2AYEOC02WLhUiOoaig2SEH,Out of My League,Fitz and The Tantrums,More Than Just a Dream (Deluxe Edition),2013,77,0.545,0.968,9,0.0853,0.0387,0.00325,0.331,0.527,169.965,3.4898,Out of My League Fitz and The Tantrums
1nH2PkJL1XoUq8oE6tBZoU,Sacrifice,The Weeknd,Dawn FM,2022,77,0.735,0.795,11,0.113,0.0296,3.18e-05,0.0678,0.905,122.0,3.1486,Sacrafice The Weeknd
4nT9x3zgwomLhyuc6ZXPeD,Vocoder,Floating Points,Vocoder,2022,39,0.784,0.859,2,0.0834,0.00139,0.795,0.0889,0.102,135.004,7.5833,Vocoder Floating Points
7lZWYPMQv6whyz9oSs7djy,Should be Fine,Weval,Changed for the Better,2021,30,0.693,0.392,2,0.0467,0.594,0.749,0.111,0.0531,100.02,2.9287,Should Be Fine Weval
3NwAVdV3DmRcbvbZzc6ElB,Arpman,Red Axes,Red Axes,2020,21,0.708,0.87,1,0.0447,0.156,0.955,0.124,0.326,125.993,5.0492,Arpman Rex Axes
2QeutlLcJf2V1cMUUsDFT1,Lotus Flower,Radiohead,The King Of Limbs,2011,61,0.721,0.676,2,0.032,0.0899,0.334,0.0826,0.62,127.99,5.0036,Lotus Flower Radiohead
4nlvKIIetOWGIMyhjQXgOZ,The Difference,Flume,The Difference,2020,72,0.56,0.865,1,0.0909,0.255,0.000153,0.083,0.424,159.96,2.3277,The Difference - Flume ft Toro y Moi
5mZguEIizwlG9d2Dl0rrMa,I Need a Rhythm,Massimo Vanoni,From the Ghetto,2018,12,0.78,0.371,9,0.11,0.124,0.884,0.0772,0.591,100.004,5.82,I Need a Rhythm Massimo Vanoni
5kVZxyMY1gfdCLiChsfjn1,Yo No Soy Celoso,Bad Bunny,Un Verano Sin Ti,2022,76,0.872,0.588,0,0.0492,0.275,0.0,0.17,0.93,142.004,3.8451,Yo No Soy Celoso Bad Bunny
3vkQ5DAB1qQMYO4Mr9zJN6,Gimme! Gimme! Gimme! (A Man After Midnight),ABBA,Voulez-Vous,1979,83,0.749,0.491,10,0.0403,0.02,0.00899,0.159,0.536,119.528,4.8769,Gimme! Gimme! Gimme! ABBA
33AS9AFsaSSCkGj45jbl6E,Sweet Music,Dizzy K.,"Sweet Music, Vol. 1",2018,37,0.715,0.743,5,0.0599,0.259,2.19e-05,0.09,0.904,114.05,6.4649,Sweet Music Dizzy K.
7p0tz5SeCrSxTLSvwR8W3D,Let You Know,Flume,Let You Know,2019,58,0.759,0.694,5,0.0418,0.0544,0.0,0.131,0.374,117.056,3.3263,Let You Know - Flume ft London Grammar
2INhKpUdzh7v0j041gZNsz,DHL,Frank Ocean,DHL,2019,64,0.819,0.458,4,0.167,0.582,0.173,0.128,0.232,122.981,4.4815,DHL Frank Ocean
2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,Pitbull,Globalization,2014,83,0.721,0.802,1,0.0583,0.0921,0.0,0.694,0.724,124.022,3.8227,Time of Our Lives Pitbull
3S68RFe1lsdCdTMPIMJM3X,Cash In Cash Out,Pharrell Williams,Cash In Cash Out,2022,74,0.877,0.56,7,0.0596,0.00721,1.45e-06,0.0839,0.154,119.971,3.6023,"Cash In Cash Out Pharrell Williams, 21 Savage, Tyler, the Creator"
2YXjnltjdeqJPZtagx32Pd,Sun - Altrice's 'Only What You Gave Me' Remix,Caribou,Swim Remixes,2010,25,0.608,0.729,8,0.032,0.000348,0.741,0.0936,0.326,140.0,3.4395,"Sun - Altrice's 'Only What You Gave Me' Remix Caribou, Altrice"
1cmT8FoyHG61aBeyPnAOF2,crybaby,Kiefer,When There's Love Around,2021,29,0.65,0.726,5,0.0237,0.513,0.941,0.117,0.687,109.973,4.7759,crybaby Kiefer
6WVSnyKQGzs1fosa2I3FMQ,Shibuya (feat. Syd),Free Nationals,Free Nationals,2019,69,0.76,0.665,4,0.0612,0.105,0.399,0.0945,0.808,92.992,2.2805,"Shibuya (feat. Syd) Free Nationals, Syd"
1otG6j1WHNvl9WgXLWkHTo,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",Kali Uchis,Isolation,2018,83,0.702,0.659,4,0.13,0.301,0.00201,0.218,0.843,79.64,3.4576,After the Storm Kali Uchis
5tt7O3V5vwf8ltkr1Wgxrf,Serenade of Water,Men I Trust,Untourable Album,2021,63,0.647,0.414,8,0.066,0.848,0.903,0.112,0.711,79.503,3.0943,Serenade of Water Men I Trust
4UIVcg8hsML6ZFCW6geRbX,True,Jaimeson,Jaimeson Revisited,2007,37,0.751,0.892,10,0.046,0.000674,0.731,0.0777,0.787,137.859,6.3167,True - Jaimeson
5ziFqEEcLfe7G6MdrnCLy8,Invisible Fence,binki,MOTOR FUNCTION,2021,40,0.657,0.862,4,0.115,0.0283,0.00799,0.289,0.799,129.992,2.5876,Invisible Fence binki
69zq83hgO2ml5kPrdg5L1I,Step By Step - Bonus Beat,Braxe + Falcon,Step By Step EP,2022,31,0.383,0.564,4,0.0283,0.372,0.9,0.0765,0.231,84.965,4.2417,"Step By Step - Bonus Beat Braxe + Falcon, Panda Bear"
3jagJCUbdqhDSPuxP8cAqF,Work It,Missy Elliott,Under Construction,2002,73,0.884,0.677,1,0.283,0.0778,0.0,0.0732,0.584,101.868,4.3871,Work It Missy Elliott
3M8CoZcFebNLowVqgYuahA,DKD,Club Winston,SLUMP DKD TODDLER,2019,15,0.745,0.86,0,0.0558,0.171,0.756,0.102,0.448,120.004,5.3367,DKD Club WInston
55BrbxbFxIgNEA7wyCxkol,Stop What You're Doing - James Blake Remix,Untold,Stop What You're Doing (James Blake Remix),2009,24,0.459,0.322,8,0.244,0.0172,0.000143,0.0748,0.411,180.631,3.7757,"Stop What You're Doing Untold, James Blake"
4risa5OX73LIHIQKxOW4kn,Pastel Sunrise,Chicano Batman,Dark Star b/w Pastel Sunrise,2021,26,0.55,0.816,0,0.0403,9.78e-05,0.85,0.102,0.963,159.957,3.3344,Pastel Sunrise Chicano Batman
1hgX0ZmmP7IRRjUFCIBrnQ,Feel Your Weight - Poolside Remix,Rhye,Blood Remixed,2018,68,0.741,0.592,6,0.0308,0.665,0.854,0.116,0.822,111.984,5.1689,"Feel Your Weight - Poolside Remix Rhye, Poolside"
0s9Wc5PMMEto8sImSqP4zl,Rolls Royce Bitch,2 Chainz,Pretty Girls Like Trap Music,2017,42,0.845,0.728,0,0.268,0.227,0.0,0.0762,0.451,119.986,3.986,Rolls Royce Bitch 2 Chainz
2Y7pSUrb0frmy9vKVHUlOg,QUEENS,The Blaze,DANCEHALL,2018,40,0.608,0.58,2,0.0457,0.696,0.278,0.096,0.0306,125.023,3.9113,Queens The Blaze
5ZieiUIwDcPyUy8CIq0bGf,Guap,Yaeji,Yaeji,2017,45,0.867,0.584,7,0.124,0.245,0.391,0.116,0.245,119.965,5.67,Guap Yaeji
2VCrUDXrXFJqPZIH6yK161,Dance in Chant,Sam Jam,"Disco Music History, Vol. 6",2012,18,0.819,0.702,4,0.0623,0.018,0.614,0.242,0.841,119.659,6.4311,Dance in Chant Sam Jam
0UNzzZBuQfZwNJ3mk2PYbm,Blind Date,Joy Orbison,Blind Date,2022,47,0.617,0.916,10,0.12,0.0257,0.00036,0.0654,0.246,133.959,4.097,"Blind Date Joy Orbison, Overmono, ABRA"
62Ltf8vQM3VRB7CsrjJYzx,Tell Me Tell Me,courtship.,Denial in Paradise,2018,44,0.58,0.77,0,0.0847,0.000341,0.00353,0.25,0.731,119.845,3.1376,Tell Me Tell Me coursthip.
1oIkO7Fns1dQ3OTbKuRo06,Changing Light,Ironsides,Changing Light,2023,37,0.301,0.429,4,0.0307,0.228,0.526,0.0842,0.202,144.837,4.7673,Changing Light Ironsides
0YMe6PHRbeDcN7KJdCG0bW,The Dress,Dijon,Absolutely,2021,68,0.747,0.531,8,0.0477,0.266,1.8e-06,0.192,0.785,88.009,3.0795,The Dress Dijon
3KlGEOU8yKxuMb22AHI07M,Nobody,"Hodges, James, Smith & Crawford",Early Years and Unheard Pearls 1970-1973,2000,19,0.569,0.639,5,0.131,0.0486,1.73e-05,0.256,0.869,168.228,3.5712,"Nobody Hodges, James, Smith & Crawford"
0O4weGa6HfefrVUBrFpY4j,You and Me,Ada,"DJ Koze Presents Pampa, Vol. 1",2016,25,0.775,0.748,1,0.134,0.139,0.301,0.0299,0.621,117.957,5.3782,You And Me Ada
4oYzwOTWpP3JTyKrTHJtqw,Awaken,Big Wild,Superdream,2019,60,0.493,0.344,2,0.0381,0.752,0.000499,0.303,0.119,139.994,3.0448,Awaken Big Wild
5r5cp9IpziiIsR6b93vcnQ,Walking On A Dream,Empire of the Sun,Walking On A Dream (10th Anniversary Edition),2008,82,0.871,0.701,5,0.0458,0.257,7.52e-06,0.0589,0.716,126.975,3.3073,Walking On A Dream Empire of the Sun
7dx5DbxkhVWt8KsW8kePNM,Earth,Kiimi,Earth,2023,30,0.769,0.722,11,0.0353,0.00252,0.804,0.107,0.197,130.019,4.0167,Earth Kiimi
0LNNHBnBwWJrBVeGezHkCE,Breathe Deep,Human Movement,Bad Habits,2022,24,0.79,0.889,10,0.0742,0.0585,0.636,0.0427,0.695,134.004,4.9587,Breathe Deep Human Movement
7nQWP3oqUuQNm53Mg9GdG8,change my mind,phritz,change my mind,2020,36,0.843,0.792,3,0.195,0.243,0.000893,0.0651,0.745,123.988,3.3064,change my mind phritz
7eNUuWg9cmuZ2wbUTK73OO,California (George Clanton Remix),Neggy Gemmy,California (George Clanton Remix),2022,37,0.472,0.926,2,0.0763,0.000717,0.835,0.345,0.0343,139.193,3.4555,California - George Clanton Remix Neggy Gemmy
0KpuGGkI2ELoGm7J8aDQbK,yoni,altrice,compciter ep,2022,36,0.863,0.773,11,0.34,0.435,0.0599,0.1,0.662,123.339,5.6038,"yonice altrice, deep stay"
29TPjc8wxfz4XMn21O7VsZ,Sky,Playboi Carti,Whole Lotta Red,2020,85,0.785,0.903,2,0.21,0.258,0.0,0.169,0.565,139.98,3.2206,Sky Playboi Carti
1UMKquW1olreYO1LlLmTqi,Gas Pedal,Sage The Gemini,Remember Me,2014,69,0.843,0.538,1,0.0833,0.0273,0.0,0.124,0.428,97.49,3.4693,"Gas Pedal Sage The Gemini, Iamsu!"
0E0DRHf5PfMeor0ZCwB3oT,Otro Atardecer,Bad Bunny,Un Verano Sin Ti,2022,80,0.777,0.595,2,0.0375,0.59,0.00139,0.0669,0.546,108.02,4.0741,Otro Atardecer Bad Bunny
71N5U2T2S6QT4uCCKa3KLr,It Hurts,Bad Bad Hats,It Hurts,2013,34,0.658,0.833,9,0.0667,0.0168,0.221,0.101,0.699,149.739,2.2991,It Hurts Bad Bad Hats
7wUXAVnX9a4E1LGSxeB74K,No Name,Eomac,Spoock,2013,11,0.684,0.582,5,0.0745,0.0137,0.812,0.131,0.3,126.071,4.4687,No Name Eomac
2Juu7tim2c71wvKAMRYkNc,Anytime,NuBirth,PAY CLOSE ATTENTION: XL Recordings,2014,36,0.748,0.777,7,0.0557,0.000184,0.588,0.0583,0.695,127.865,5.3359,Anytime NuBirth
37WpwGlcRlC1yljWZXiuAJ,Sultana,Titanic,"Disco Music History, Vol. 6",2012,24,0.595,0.654,4,0.0504,0.00507,0.902,0.0483,0.918,122.872,4.1655,Sultana Titanic 
7MwTQqkmTU3qcVkqp8AR6g,Ultrafiche of You,Com Truise,Persuasion System,2019,42,0.679,0.468,5,0.0309,0.0745,0.925,0.114,0.143,109.986,4.9958,Ultrafiche of You Com Truise
14YZloAz1keLb7TJE3X8Vc,Magnetic Warrior,Archie Bronson Outfit,Coconut,2010,15,0.423,0.997,7,0.0597,0.027,0.849,0.128,0.869,172.036,4.896,Magnetic Warrior Archie Bronson Outift
70QqoQ3krRFUHfEzit7vjT,Goodbye Baby,The Walters,Goodbye Baby,2015,60,0.748,0.422,7,0.0294,0.664,0.00277,0.392,0.595,111.141,2.528,Goodbye Baby The Walters
4B0JvthVoAAuygILe3n4Bs,What Do You Mean?,Justin Bieber,Purpose (Deluxe),2015,82,0.845,0.567,5,0.0956,0.59,0.00142,0.0811,0.793,125.02,3.428,What Do You Mean? Justin Bieber
1LfbwxIEBciSsbfbOutRBU,Lonely Lover,Xenia Rubinos,Black Terry Cat,2016,32,0.864,0.422,8,0.108,0.158,0.000223,0.0623,0.448,92.528,4.4072,Lonely Lover Xenia Rubinos
15qyggEcPAaVAV38llgE2O,Warm Waters,courtship.,Denial in Paradise,2018,23,0.517,0.83,4,0.27,0.00651,1.13e-06,0.562,0.455,97.953,3.0408,Warm Waters courtship.
1Zr3VqpOdIWkesC8eHuGTi,Mmmmm,Hatcha,Brothers Grim,2008,32,0.777,0.434,11,0.0524,0.0758,0.892,0.18,0.428,143.014,4.1159,"Mmmmm (dub) Hatcha, Kromestar"
3WXmP0wXwhnrBRzmdyGctC,No Romance,Tirzah,No Romance,2014,46,0.739,0.525,3,0.032,0.404,0.623,0.0647,0.792,103.987,3.9539,No Romance Tirzah
19mC6xktT1JyyycK6cQaXA,Star Guitar,The Chemical Brothers,Come With Us,2002,52,0.492,0.956,5,0.0472,0.00892,0.872,0.288,0.36,126.968,6.4529,Star Guitar The Chemical Brothers
2x7MyWybabEz6Y6wvHuwGE,Just Dance,Lady Gaga,The Fame,2008,78,0.822,0.739,1,0.0311,0.0264,4.26e-05,0.181,0.745,118.992,4.0322,Just Dance Lady Gaga
1QeeRaaU4BD632I6xAh4YZ,Losing Touch,Patrick Holland,You're The Boss,2022,23,0.849,0.543,1,0.0341,0.544,0.104,0.252,0.653,121.99,3.5089,Losing Touch Patrick Holland
3wMFQaqob4Age7G6twEyHw,50/50 - Extended Mix,Jockstrap,I Love You Jennifer B,2022,40,0.72,0.78,6,0.0651,0.00409,0.75,0.321,0.198,130.0,5.0553,50:50 - Extended Mix Jockstrap
3DarAbFujv6eYNliUTyqtz,Kiss Me More (feat. SZA),Doja Cat,Planet Her,2021,83,0.764,0.705,8,0.0284,0.259,8.92e-05,0.12,0.781,110.97,3.4778,Kiss Me More Doja Cat
2ioTUZg5JbOwl2nKNFquQx,Scythe Master,Four Tet,Eat Your Own Ears Recordings EP 1,2022,35,0.644,0.817,1,0.0457,0.0071,0.825,0.338,0.481,129.995,8.0042,Scythe Master Four Tet
2blNIRZz1KKV4fAC5OgI1o,dancing,NEIL FRANCES,There is no Neil Frances,2022,70,0.824,0.63,10,0.059,0.623,0.733,0.364,0.908,95.014,2.9036,dancing NEIL FRANCES
7pCirXrdJ4xN1Dqmm0DuAz,Drink I’m Sippin On,Yaeji,EP2,2017,43,0.731,0.502,4,0.0721,0.0163,0.0341,0.169,0.496,130.093,3.3574,Drink I'm Sippin On Yaeji
4RY96Asd9IefaL3X4LOLZ8,In Da Club,50 Cent,Get Rich Or Die Tryin',2003,77,0.902,0.72,6,0.347,0.26,0.0,0.0749,0.805,90.059,3.2245,In Da Club 50 Cent
3Eejbt7Tw2jvBdhL3MRboi,Take Life Easy,Christy Essien,One Understanding,2018,38,0.821,0.677,9,0.145,0.611,0.156,0.0956,0.868,103.035,4.263,Take Life Easy Christy Essien
52WyhmhBgVbCuRJkJbLfTw,Smoke & Retribution (feat. Vince Staples & Kučka),Flume,Skin,2016,50,0.747,0.553,8,0.372,0.192,0.0,0.0987,0.443,120.853,4.0204,Smoke & Retribution - Flume ft Vince Staples
5kz9GDBTX846OXwqWoyKzF,We Got The Beat,The Go-Go's,Beauty And The Beat,1981,62,0.587,0.994,2,0.045,0.155,0.0734,0.0319,0.481,151.941,2.5522,We Got The Beat The Go-Go's
62LJFaYihsdVrrkgUOJC05,Kiss,Prince,Parade - Music from the Motion Picture Under the Cherry Moon,1986,77,0.898,0.271,7,0.091,0.0135,0.00138,0.0461,0.742,111.485,3.7707,Kiss Prince
4BG4Smwt9cu1RzAKurrIN6,Setting Sun,George FitzGerald,Setting Sun,2022,28,0.546,0.87,1,0.0384,0.00362,0.659,0.0527,0.036,129.998,6.2194,Setting Sun George FitzGerald
1pNUmVxDiE8t6P1XxcZAv8,Scrawny,Wallows,Nothing Happens,2019,72,0.639,0.816,6,0.0485,0.000985,0.0604,0.141,0.802,138.008,2.7753,Scrawny Wallows
4j4pPKE3xAblPIbhxScC1j,Rawnald Gregory Erickson the Second,STRFKR,Starfucker,2008,66,0.9,0.538,7,0.0343,0.229,0.843,0.287,0.713,95.508,2.8949,Rawnald Gregory Erickson the Second STRFKR
4cS2HQ6jK80vqdY9ofpztx,She Wolf,Shakira,She Wolf (Expanded Edition),2009,78,0.865,0.69,7,0.0443,0.285,0.0162,0.225,0.867,121.983,3.1478,She Wolf Shakira
7l9CE3wmEGOUYw1j4ETjnL,Saturnz Barz (feat. Popcaan),Gorillaz,Humanz (Deluxe),2017,64,0.383,0.621,6,0.113,0.0272,0.0,0.427,0.213,80.051,3.0318,"Saturnz Barz Gorillaz, Popcaan"
51UI7bBOTBWVwCtJ3GprG0,A Long Walk Home for Parted Lovers,Yumi Zouma,EP,2014,32,0.854,0.456,0,0.0576,0.793,0.00457,0.0966,0.727,108.996,3.2807,A Long Walk Home for Parted Lovers Yumi Zouma
0H2idlyIDxyotmpAJ2NUeh,Higher Than Ever Before,Disclosure,Alchemy,2023,64,0.527,0.927,10,0.07,0.0197,0.87,0.138,0.5,160.015,3.2766,Higher Than Ever Before Disclosure
5jzKL4BDMClWqRguW5qZvh,Teenage Dream,Katy Perry,Teenage Dream,2010,77,0.719,0.798,10,0.0361,0.0162,2.34e-06,0.134,0.591,120.011,3.7957,Teenage Dream Katy Perry
3qskzElWxkInIwK3zm8WW7,Whatever You Want,Kaptan,Whatever You Want,2020,36,0.682,0.672,2,0.0268,0.29,2.22e-06,0.117,0.723,118.97,3.3333,Whatever You Want Kaptan
5HwHdYpk3QiOUhsfWKYkFq,Passionfruit,Yaeji,EP2,2017,53,0.606,0.448,8,0.0356,0.604,0.0825,0.111,0.199,111.889,4.5788,Passionfruit Yaeji
3lIxtCaROdRDuTnNBDm3n2,She's My Collar (feat. Kali Uchis),Gorillaz,Humanz (Deluxe),2017,76,0.726,0.815,11,0.0313,0.00799,0.081,0.112,0.462,140.158,3.4927,"She's My Collar Gorillaz, Kali Uchis"
2edB8M0PPZCoYKm8ohDaNm,Dancing In The Shadows,TSHA,Dancing In The Shadows,2022,39,0.576,0.848,9,0.0333,0.00161,0.00144,0.11,0.532,130.026,4.6239,"Dancing In The Shadows TSHA, Clementine Douglas"
6TpqOYbxMuDYvQSNNcT4Sa,Charmed,DJ Sabrina The Teenage DJ,Charming Singles,2020,2,0.66,0.833,5,0.233,0.00982,0.000337,0.0922,0.49,127.008,7.0866,Charmed DJ Sabrina the Teenage DJ
5NP95a1nPxztwnT2KT1JvN,Pure Love,Flock of Dimes,Pure Love / Time,2022,25,0.668,0.793,7,0.0677,0.0554,0.000154,0.0857,0.832,88.966,4.3186,Pure Love Flock of Dimes
1augrCXjdsWzHNWgZJk39X,Moving in a Liquid,DJ Koze,Knock Knock,2018,26,0.481,0.625,6,0.0674,0.00136,0.0241,0.129,0.557,117.887,4.6785,Moving in a Liquid DJ Koze
4zFWWLKVV0OmQZXuofAiVN,Intergalactic Love Song,The Diddys,"Gilles Peterson Digs America, Vol. 2",2007,34,0.616,0.634,9,0.034,0.869,0.686,0.418,0.619,112.635,4.5813,Intergalactic Love Song The Diddys
6Zkl0z6XpRKOASu1KkvS0l,Awkward - EP Version,San Cisco,San Cisco,2012,44,0.592,0.845,6,0.099,0.0667,2.7e-05,0.119,0.928,161.92,2.5682,Awkward EP Version San Cisco
74LRqSi9vqy4vnxCLInNAw,78 To Stanley Bay,Chaos In The CBD,816 To Nunhead,2013,57,0.781,0.881,7,0.0686,0.441,0.649,0.11,0.445,119.002,5.118,78 To Stanley Bay
2q4rjDy9WhaN3o9MvDbO21,Kiss Me Thru The Phone,Soulja Boy,iSouljaBoyTellem,2008,81,0.758,0.712,7,0.112,0.0185,0.0,0.0677,0.795,149.998,3.2231,"Kiss Me Thru The Phone Soulja Boy, Sammie"
6gqQNAsRoTpOWjp2OAqXhD,Shine Eternally,Zulu,A New Tomorrow,2023,41,0.769,0.542,1,0.0349,0.118,0.83,0.135,0.297,130.059,3.0389,Shine Eternally Zulu
